,CBLOF,FeatureBagging,HBOS,IForest,KNN,AverageKNN,MCD,OCSVM,PCA
1336,0.8933,0.913,0.8778,0.8903,0.8719,0.8719,0.8904,0.8909,0.8961
1337,0.8892,0.9051,0.8771,0.889,0.8706,0.8706,0.8889,0.8897,0.8989
1338,0.8915,0.9062,0.8832,0.8886,0.8705,0.8705,0.8889,0.8891,0.8934
1339,0.8875,0.9104,0.8745,0.8874,0.8653,0.8653,0.8877,0.8882,0.8946
1340,0.8911,0.9063,0.8777,0.8912,0.8644,0.8644,0.8911,0.8912,0.8912
1341,0.8892,0.9086,0.8716,0.8894,0.8656,0.8656,0.8894,0.8894,0.8896
1342,0.8874,0.9066,0.8656,0.887,0.8564,0.8564,0.8874,0.8874,0.887
1343,0.8894,0.9061,0.8848,0.8892,0.8818,0.8818,0.889,0.8892,0.8897
1344,0.8904,0.911,0.8692,0.8906,0.8613,0.8613,0.8906,0.8906,0.8905
1345,0.8859,0.9069,0.864,0.8859,0.855,0.855,0.8855,0.8859,0.8859
1346,0.8904,0.9122,0.886,0.8903,0.8822,0.8822,0.8903,0.8904,0.9025
1347,0.8864,0.9029,0.8646,0.8864,0.8542,0.8542,0.8863,0.8865,0.8867
1348,0.8862,0.9071,0.8669,0.8861,0.854,0.854,0.8862,0.8862,0.8862
1349,0.8857,0.909,0.8642,0.8859,0.8541,0.8541,0.8857,0.8859,0.8859
1350,0.8877,0.9081,0.8926,0.8877,0.8565,0.8565,0.8874,0.8876,0.8877
1351,0.8929,0.9082,0.8856,0.8923,0.885,0.885,0.8922,0.8924,0.8923
1352,0.8913,0.9125,0.8685,0.8916,0.8633,0.8633,0.8918,0.8918,0.8918
1353,0.8884,0.9072,0.875,0.8892,0.8578,0.8578,0.8895,0.8894,0.8895
1354,0.8838,0.9073,0.8633,0.8837,0.8533,0.8533,0.8835,0.8839,0.8841
1355,0.8874,0.902,0.8744,0.8871,0.8578,0.8578,0.8874,0.8874,0.8874
1356,0.8871,0.9082,0.8796,0.8871,0.8724,0.8724,0.8869,0.8871,0.8871
1357,0.8924,0.9046,0.9059,0.8906,0.8916,0.8914,0.8901,0.9075,0.8948
1358,0.8898,0.9088,0.877,0.8903,0.8613,0.8613,0.8903,0.8903,0.8904
1359,0.8906,0.9125,0.8753,0.8902,0.8571,0.8571,0.8903,0.8906,0.8906
1360,0.8891,0.9124,0.8753,0.8882,0.8703,0.8703,0.8882,0.8889,0.8949
1361,0.8944,0.9125,0.8872,0.894,0.8727,0.8727,0.8939,0.8946,0.9015
1362,0.8878,0.9134,0.8762,0.8874,0.8675,0.8675,0.8873,0.889,0.8927
1363,0.8937,0.9133,0.8799,0.8926,0.8709,0.8709,0.8927,0.8932,0.899
1364,0.8872,0.9066,0.8738,0.8852,0.8635,0.8635,0.8856,0.8865,0.8917
1365,0.8889,0.9054,0.875,0.8868,0.8671,0.8671,0.8866,0.8886,0.8948
1366,0.8843,0.9052,0.8719,0.8827,0.8638,0.8638,0.8824,0.884,0.8901
1367,0.8911,0.9118,0.8835,0.8906,0.8694,0.8694,0.8906,0.8909,0.8959
1368,0.8842,0.9069,0.8709,0.8841,0.864,0.864,0.8842,0.886,0.885
1369,0.8889,0.9096,0.8742,0.8868,0.8675,0.8675,0.8866,0.8887,0.8927
1370,0.8943,0.9089,0.8879,0.8944,0.8762,0.8762,0.8944,0.8947,0.8986
1371,0.8894,0.9066,0.8767,0.8885,0.8682,0.8682,0.8886,0.8891,0.8954
1372,0.8873,0.9059,0.8822,0.8869,0.8663,0.8663,0.8871,0.8878,0.8882
1373,0.8889,0.9105,0.8827,0.8889,0.8723,0.8723,0.8884,0.8896,0.895
1374,0.8931,0.9126,0.8778,0.8909,0.8694,0.8694,0.8909,0.8917,0.8975
1375,0.8878,0.9123,0.8763,0.8871,0.8687,0.8687,0.8874,0.8898,0.8946
1376,0.8874,0.9124,0.8811,0.8871,0.8693,0.8693,0.8871,0.8884,0.8906
1377,0.8885,0.9045,0.8756,0.8874,0.8682,0.8682,0.8869,0.8885,0.8938
1378,0.8947,0.9134,0.8882,0.8947,0.8713,0.8713,0.8945,0.895,0.8992
1379,0.8948,0.9105,0.8881,0.894,0.8762,0.8762,0.8942,0.8943,0.9007
1380,0.8907,0.904,0.886,0.8861,0.8861,0.8862,0.8862,0.9,0.9074
1381,0.8874,0.902,0.8937,0.8851,0.8849,0.885,0.885,0.901,0.9089
1382,0.8929,0.9035,0.8875,0.8898,0.8897,0.8897,0.8898,0.9017,0.9117
1383,0.8831,0.9018,0.8813,0.8818,0.8818,0.8818,0.8818,0.9012,0.9031
1384,0.8922,0.9038,0.8862,0.8877,0.8877,0.8876,0.8876,0.8996,0.9052
1385,0.8967,0.9006,0.8867,0.8871,0.8871,0.8871,0.8871,0.9022,0.9014
1386,0.8963,0.9059,0.8878,0.8895,0.8894,0.8894,0.8894,0.9048,0.9154
1387,0.8969,0.9041,0.8889,0.8909,0.8903,0.8909,0.8909,0.9057,0.9086
1388,0.887,0.9029,0.8849,0.8859,0.8857,0.8859,0.8859,0.9005,0.9072
1389,0.8941,0.9052,0.8902,0.8912,0.891,0.8912,0.8911,0.9058,0.9084
1390,0.8891,0.9057,0.8865,0.8883,0.8885,0.8882,0.8883,0.8999,0.9058
1391,0.8958,0.9056,0.8917,0.8923,0.8923,0.8923,0.8923,0.9056,0.9164
1392,0.8929,0.9022,0.8881,0.8898,0.8895,0.8897,0.8898,0.9035,0.9043
1393,0.8914,0.9042,0.8863,0.888,0.8879,0.8879,0.888,0.9047,0.9052
1394,0.8916,0.9049,0.8893,0.8907,0.8909,0.8909,0.8909,0.9049,0.9086
1395,0.8923,0.9027,0.8898,0.8909,0.8909,0.8909,0.8909,0.9049,0.9081
1396,0.8929,0.9061,0.8873,0.8895,0.8895,0.8894,0.8892,0.9019,0.908
1397,0.8974,0.9024,0.8873,0.8886,0.888,0.8886,0.8886,0.9031,0.9053
1398,0.8888,0.9045,0.8847,0.8857,0.8857,0.8859,0.8857,0.9021,0.909
1399,0.8859,0.8997,0.8825,0.8827,0.8826,0.8826,0.8826,0.9029,0.9058
1400,0.89,0.908,0.8898,0.8895,0.8896,0.8897,0.8897,0.8921,0.8916
1401,0.8948,0.905,0.8912,0.8928,0.8914,0.8914,0.8929,0.893,0.8951
1402,0.8991,0.9028,0.9092,0.8933,0.8943,0.8942,0.8933,0.9022,0.9138
1403,0.8841,0.9027,0.8819,0.8833,0.8828,0.8832,0.8833,0.8835,0.8841
1404,0.8939,0.9105,0.8922,0.8924,0.8922,0.8924,0.8924,0.8924,0.8928
1405,0.8929,0.902,0.8829,0.8862,0.886,0.8862,0.8862,0.8915,0.8867
1406,0.8994,0.9104,0.8898,0.8959,0.8958,0.8958,0.8959,0.8959,0.8959
1407,0.8874,0.9081,0.8847,0.8859,0.8859,0.8859,0.8859,0.8862,0.8875
1408,0.8933,0.915,0.8897,0.8915,0.8914,0.8914,0.8915,0.8915,0.8921
1409,0.8906,0.901,0.8873,0.8905,0.8905,0.8918,0.8906,0.8951,0.893
1410,0.8922,0.9046,0.8866,0.8873,0.8871,0.8874,0.8874,0.8874,0.8895
1411,0.8923,0.9059,0.8898,0.8909,0.8909,0.8909,0.8909,0.8909,0.8923
1412,0.888,0.9009,0.9067,0.8996,0.8917,0.8903,0.8877,0.9131,0.938
1413,0.888,0.9008,0.884,0.888,0.8893,0.888,0.8879,0.8914,0.8896
1414,0.9005,0.9015,0.8828,0.888,0.889,0.888,0.888,0.888,0.8946
1415,0.8977,0.9074,0.8918,0.8926,0.8927,0.8926,0.8926,0.8927,0.8932
1416,0.8932,0.9065,0.8908,0.893,0.8923,0.8923,0.8931,0.893,0.8946
1417,0.8923,0.9014,0.8853,0.8864,0.8846,0.8846,0.8864,0.8879,0.8887
1418,0.9006,0.903,0.8834,0.89,0.889,0.889,0.8901,0.8901,0.8901
1419,0.8927,0.9065,0.888,0.8883,0.8899,0.8899,0.8883,0.8883,0.8923
1420,0.8949,0.899,0.8874,0.8877,0.8876,0.8877,0.8877,0.8996,0.9055
1421,0.8897,0.9024,0.8884,0.8892,0.8891,0.8892,0.8891,0.904,0.9058
1422,0.8915,0.8958,0.8849,0.8862,0.8862,0.8862,0.8862,0.9003,0.9037
1423,0.8945,0.9029,0.8874,0.8892,0.8891,0.8891,0.8891,0.9037,0.9093
1424,0.8962,0.9022,0.8892,0.8904,0.8903,0.8904,0.8901,0.9038,0.907
1425,0.8877,0.8994,0.8845,0.8851,0.885,0.8851,0.8851,0.9026,0.9079
1426,0.8881,0.9014,0.8853,0.8865,0.8865,0.8865,0.8864,0.9024,0.9062
1427,0.8922,0.8989,0.8863,0.8871,0.8871,0.8871,0.8871,0.8998,0.9051
1428,0.8902,0.9001,0.8856,0.8856,0.8856,0.8856,0.8855,0.9013,0.9055
1429,0.8916,0.9051,0.8883,0.8898,0.8897,0.8897,0.8897,0.9017,0.9093
1430,0.8998,0.9085,0.8913,0.893,0.893,0.893,0.893,0.908,0.9112
1431,0.8898,0.8986,0.8843,0.8851,0.8851,0.885,0.8851,0.9028,0.9076
1432,0.8906,0.9023,0.8869,0.8874,0.8873,0.8873,0.8874,0.9012,0.9068
1433,0.8903,0.8972,0.8841,0.8848,0.8848,0.8848,0.8847,0.9007,0.9055
1434,0.8881,0.8985,0.8832,0.8844,0.8843,0.8845,0.8845,0.8988,0.9054
1435,0.8918,0.9037,0.8876,0.8895,0.8894,0.8894,0.8894,0.9043,0.9072
1436,0.889,0.9066,0.8874,0.8882,0.8883,0.8882,0.8882,0.9031,0.9044
1437,0.8924,0.9085,0.8901,0.8921,0.8921,0.8921,0.8919,0.9069,0.9071
1438,0.8895,0.9044,0.887,0.8874,0.8874,0.8873,0.8874,0.903,0.9054
1439,0.8952,0.901,0.8905,0.8915,0.8914,0.8915,0.8915,0.9037,0.9095
1440,0.8959,0.8938,0.9123,0.8868,0.8892,0.8916,0.8911,0.9071,0.9212
1441,0.8904,0.8957,0.9089,0.8864,0.8912,0.893,0.8925,0.9121,0.8853
1442,0.8995,0.9035,0.9104,0.8958,0.8987,0.8987,0.8985,0.9204,0.8924
1443,0.8931,0.8955,0.8986,0.8889,0.8873,0.8878,0.8899,0.9115,0.9253
1444,0.9037,0.9037,0.8995,0.8982,0.9008,0.9008,0.8958,0.9216,0.8953
1445,0.9028,0.906,0.9154,0.9007,0.8986,0.8988,0.8988,0.9149,0.9302
1446,0.8925,0.9007,0.9089,0.8899,0.8944,0.8946,0.8856,0.9145,0.9249
1447,0.8975,0.9065,0.9078,0.8938,0.9002,0.8999,0.8954,0.9244,0.8936
1448,0.8912,0.898,0.9116,0.889,0.8935,0.8965,0.8885,0.9195,0.888
1449,0.8953,0.8956,0.9084,0.8868,0.8955,0.8974,0.8874,0.921,0.9348
1450,0.8946,0.8986,0.9005,0.8901,0.8946,0.8954,0.8967,0.9145,0.9306
1451,0.9001,0.903,0.9073,0.8964,0.8996,0.9006,0.8933,0.9117,0.9262
1452,0.8974,0.8997,0.8979,0.8945,0.8979,0.8984,0.8923,0.9135,0.928
1453,0.8894,0.9006,0.9097,0.8862,0.8942,0.8939,0.8876,0.9114,0.9228
1454,0.8889,0.8937,0.9081,0.8836,0.8897,0.8918,0.8849,0.9104,0.9237
1455,0.8938,0.901,0.8983,0.8922,0.8943,0.8946,0.8909,0.9197,0.9268
1456,0.8946,0.8985,0.8956,0.8917,0.8964,0.898,0.8882,0.915,0.8877
1457,0.9017,0.9064,0.9099,0.8962,0.9035,0.9027,0.8962,0.9193,0.9301
1458,0.8885,0.9002,0.907,0.8856,0.8904,0.8914,0.8912,0.9087,0.9188
1459,0.9048,0.8993,0.91,0.8906,0.8937,0.8943,0.8903,0.9194,0.9265
1460,0.9171,0.9037,0.9422,0.9047,0.9411,0.9361,0.8915,0.8971,0.8928
1461,0.8918,0.8981,0.8884,0.8886,0.8994,0.901,0.8894,0.8915,0.8912
1462,0.8892,0.9019,0.9291,0.8892,0.9254,0.9262,0.8892,0.891,0.8921
1463,0.9112,0.9006,0.9301,0.8877,0.9213,0.9189,0.8871,0.8892,0.8903
1464,0.9073,0.9039,0.902,0.8877,0.9039,0.9015,0.8877,0.8882,0.8877
1465,0.8851,0.8968,0.907,0.8827,0.917,0.9159,0.8827,0.8851,0.8856
1466,0.8889,0.9026,0.9382,0.8889,0.9323,0.9251,0.8889,0.895,0.8918
1467,0.9029,0.8989,0.9346,0.8853,0.9382,0.9307,0.8854,0.8917,0.8872
1468,0.8917,0.9033,0.9374,0.8904,0.9379,0.9366,0.8904,0.8941,0.8943
1469,0.8973,0.9007,0.9325,0.8883,0.9217,0.9203,0.8883,0.8912,0.8912
1470,0.8915,0.9018,0.8915,0.8915,0.9052,0.9037,0.8918,0.8918,0.8942
1471,0.9036,0.9015,0.9283,0.8906,0.9237,0.9223,0.8906,0.8925,0.8996
1472,0.9148,0.9074,0.9417,0.9077,0.9385,0.9335,0.8956,0.8996,0.8969
1473,0.907,0.9003,0.9024,0.8868,0.9094,0.9099,0.8868,0.8868,0.8927
1474,0.8899,0.9023,0.9139,0.8883,0.9174,0.9126,0.888,0.8893,0.8907
1475,0.9058,0.9007,0.9246,0.8883,0.9328,0.9277,0.8883,0.892,0.8909
1476,0.8936,0.9024,0.892,0.8921,0.9098,0.9106,0.8921,0.8921,0.8958
1477,0.8999,0.9026,0.9362,0.8883,0.9386,0.9328,0.8883,0.8962,0.8904
1478,0.9063,0.9069,0.9187,0.8918,0.9032,0.9029,0.8918,0.8918,0.8984
1479,0.9066,0.9031,0.9256,0.8883,0.9262,0.924,0.8883,0.8896,0.8909
1480,0.8927,0.8956,0.9011,0.8845,0.8892,0.8927,0.8938,0.9084,0.9275
1481,0.894,0.8953,0.9041,0.89,0.898,0.8956,0.8943,0.9115,0.8871
1482,0.902,0.901,0.9118,0.8954,0.8962,0.8959,0.8912,0.9155,0.8906
1483,0.9043,0.905,0.9109,0.8962,0.9033,0.9028,0.8967,0.9135,0.928
1484,0.8979,0.9006,0.9068,0.8921,0.8963,0.8971,0.899,0.9101,0.9296
1485,0.901,0.9031,0.9033,0.8984,0.9033,0.9037,0.8944,0.9163,0.9302
1486,0.8995,0.9047,0.9094,0.8992,0.9018,0.9026,0.8947,0.9145,0.8947
1487,0.8977,0.9004,0.9001,0.893,0.9022,0.9022,0.8938,0.9096,0.928
1488,0.9032,0.9036,0.9097,0.8971,0.9005,0.9026,0.9016,0.9197,0.9271
1489,0.8951,0.8964,0.904,0.8898,0.8958,0.8972,0.8906,0.9151,0.8913
1490,0.9004,0.9065,0.916,0.8909,0.8962,0.8994,0.8999,0.9263,0.9253
1491,0.8934,0.8968,0.9068,0.8889,0.8942,0.8939,0.8894,0.9135,0.9233
1492,0.8998,0.9003,0.9006,0.8926,0.8966,0.8984,0.8963,0.918,0.9282
1493,0.8985,0.8977,0.8967,0.8908,0.8982,0.9003,0.8903,0.9151,0.9262
1494,0.8939,0.8963,0.9004,0.8923,0.8955,0.8934,0.8912,0.9127,0.9255
1495,0.8938,0.8972,0.9102,0.8912,0.8914,0.8919,0.8946,0.9113,0.9229
1496,0.8983,0.8991,0.9046,0.8912,0.897,0.8967,0.8965,0.9108,0.9264
1497,0.8982,0.9011,0.9087,0.8929,0.8971,0.8992,0.8921,0.9187,0.9237
1498,0.8976,0.8984,0.8985,0.8918,0.8942,0.8976,0.8973,0.9169,0.927
1499,0.9025,0.9009,0.9,0.8936,0.897,0.8983,0.8988,0.907,0.9226
